CultIndex,Individual ID (paper),delta13ccol,delta15n,delata13ccar,C/N,time (RC uncalibrated),time error,period name,TimeID,period age range,PhaseID,PeriodBP,PeriodBP2,age (paper),Setting,sex,NsexDif,CsexDif,Region,Location (paper),Estimated Latitude,Estimated Longitude,material,body part,Region,location,reference
0.86,BC#1 PC 9,-11.76,9.59,-4.95,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,M,Yes,No,Upper Mississippi,Corbin Mounds,38.36,-90.29,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-316"
0.86,BC#1 PC 5,-9.87,8.75,-3.05,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,M,Yes,No,Upper Mississippi,Corbin Mounds,38.36,-90.29,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-317"
0.86,BC#1 PC 6,-10.18,8.85,-3.35,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,M,Yes,No,Upper Mississippi,Corbin Mounds,38.36,-90.29,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-318"
0.86,BC#1 PC 7,-11.62,9.56,-3.39,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,M,Yes,No,Upper Mississippi,Corbin Mounds,38.36,-90.29,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-319"
0.86,1,-12.53,9.79,-7.75,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,F,Yes,No,Upper Mississippi,Hill Prairie,38.78,-90.03,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-320"
0.86,5,-10.97,9.79,-6.09,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,F,Yes,No,Upper Mississippi,Hill Prairie,38.78,-90.03,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-321"
0.86,6,-10.2,10.65,-2.31,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,F,Yes,No,Upper Mississippi,Hill Prairie,38.78,-90.03,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-322"
0.86,5-28,-16.38,9.15,,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,I,Yes,No,Upper Mississippi,Hill Prairie,38.78,-90.03,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-323"
0.86,2,-17.65,9.14,-11.8,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,M,Yes,No,Upper Mississippi,Hill Prairie,38.78,-90.03,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-324"
0.86,3,-19.7,9.36,-14.04,,,,Mississippian,4,1051-1350 CE,Intensification,500,800,,I,M,Yes,No,Upper Mississippi,Hill Prairie,38.78,-90.03,collagen,bone,Midwest,,"Hedman, K., Hargrave, E. A., & Ambrose, S. H. (2002). Late Mississippian diet in the American Bottom: stable isotope analyses of bone collagen and apatite. Midcontinental Journal of Archaeology, 237-325"
0.19,JG 3-10,-16.6,10,,3.24,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 3-23,-20.6,9.7,,3.42,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 3-34,-20.6,10,,3.31,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 4-7,-20.2,10.1,,3.37,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 4-22,-20.1,10.3,,3.38,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 4-33,-15.9,10.1,,3.24,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 4-44,-20.5,9.9,,3.51,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 4-48,-20.2,9.8,,3.34,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,JG 4-71,-20.7,9.5,,3.23,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-1,-21.6,9.9,,3.28,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-8,-20.4,11.4,,3.42,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-10,-21.5,11.5,,4.36,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-14,-20.7,10.8,,3.2,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-15,-20.5,10.9,,3.24,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-17,-20.5,10.6,,3.21,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-18,-20.7,11.5,,3.54,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 1-20,-20.8,9.8,,3.37,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 2-7,-20.7,10.9,,3.08,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 2-9,-20.5,10.7,,3.16,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 2-69,-21.3,11.7,,4.14,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 2-71,-13.4,12.4,,3.29,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 2-72,-14.4,11.2,,3.23,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,M,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 3-10,-21.1,11,,3.28,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 3-14,-20.9,10.7,,3.38,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 17-1,-16.4,10.7,,3.34,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.19,KN 21-1,-20.5,9.2,,3.17,,,Early Late Woodland,2,201 CE -700 CE,Intensification,1500,1500,,I,F,Yes,No,Upper Mississippi,Knight,39.39,-90.85,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 3-1 ,-15.8,9.4,,3.35,,,Late Late Woodland,3,201 CE -700 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 3-12,-20.3,9.8,,3.34,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 3-14,-20.3,9.9,,3.3,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 3-22,-21,9.9,,3.23,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 3-27A,-20,9.8,,3.24,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 3-30,-20.5,9.2,,3.28,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 3-31,-18.2,8.9,,3.45,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-3,-15.4,9.3,,3.26,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-5,-16.1,11.2,,3.3,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-12,-20.5,9.4,,3.23,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-20,-16.2,11.2,,3.28,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-29,-20.3,9.8,,3.24,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-31,-20.1,9.9,,3.2,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-34,-20.5,9.9,,3.21,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,JG 4-59,-21.1,10,,3.52,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Joe Gay,39.65,-91.14,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 3-3,-19.9,11.1,,3.42,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 3-7,-19.4,10.8,,3.29,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 3-11,-20.9,9.9,,3.33,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 3-12A,-11.5,9.3,,3.29,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 3-16,-20.2,10.5,,3.37,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 3-49,-12.6,11.5,,3.28,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 3-85,-19.8,10,,3.35,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 4-1,-13.2,10.2,,3.34,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 4-6,-18,11.2,,3.96,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 4-7,-11.8,10.8,,3.3,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 4-9,-14.6,11.1,,3.29,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YP 4-16,-14.9,10.6,,3.31,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 4-32,-13.8,10.9,,3.28,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 5-7,-14.4,10.4,,3.33,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 5-11,-13.8,10.7,,3.3,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 5-14,-13.3,10.6,,3.28,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 5-20,-15.3,10.9,,3.54,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,YO 5-39,-13.8,10.5,,3.24,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Yokem,39.51,-90.99,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-7,-19.9,8.6,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-11,-18.5,10.7,,3.3,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-13,-20.1,10.2,,3.4,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-16,-19.9,9.1,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-17,-18.2,9.4,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-23,-20,10.1,,3.36,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-24A,-18.9,10.1,,3.57,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-28,-19.1,8.5,,,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Young,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-34,-19.8,10.8,,3.37,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-40,-20.2,9.9,,3.27,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Mature,I,F,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
0.77,S 1-62,-19.6,9.7,,3.36,,,Late Late Woodland,3,701-1050 CE,Intensification,1500,1500,Old,I,M,Yes,No,Upper Mississippi,Schild,39.14,-90.57,collagen,bone,Midwest,,"Rose, F. (2008). Intra-community variation in diet during the adoption of a new staple crop in the Eastern Woodlands. American Antiquity, 73(3), 413-439."
